category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Sports,95546eca,True,Gift Card,34.51,b3aaf3c9,Tennis Racket,10,1,Phoenix,USA,CA,9659 Oak St,71459,limited,2024-10-28 16:24:40,b76f0ffe-e279-4619-b11d-266daf448f1d
Health,758d988d,True,Cash,605.58,20dafa89,Pain Reliever,2,,Houston,USA,NY,2290 Pine St,88125,,2024-07-23 23:18:40,3a80b398-f3ec-4621-bf95-2bb0392fc839
Toys,146e910e,True,PayPal,410.36,eaaf0ab0,Stuffed Animal,8,5,Chicago,USA,CA,4719 Pine St,15056,"limited,exclusive",2024-04-09 10:37:40,f99ac941-f556-4a4e-b977-27c01d6de4eb
Electronics,cafca7a8,False,Cash,444.1,6b77c822,TV,6,1,Los Angeles,USA,IL,885 Maple St,79571,"sale,trending",2024-09-03 01:56:40,049987c1-1216-492f-8e3c-f7af986efe6a
Grocery,a7e4d613,True,Debit Card,901.93,b20ea988,Canned Goods,2,3,Houston,USA,IL,5729 Pine St,66043,,2024-06-03 15:18:40,ebf111ee-82ad-43a9-90e4-9dd63b6f1d79
Books,244b8d58,True,Cash,359.79,36d651eb,Self-Help,2,4,Chicago,USA,TX,3978 Oak St,19156,,2024-10-19 18:47:40,65d282b1-6a0d-49f5-b281-ed8f2997fddc
Automotive,b512fd9c,True,Bank Transfer,576.68,0cd53562,Jump Starter,7,1,Los Angeles,USA,IL,2602 Oak St,82840,,2024-10-16 06:32:40,6f94c5fe-0e5f-4f5b-b4ab-2a9f4b886fb7
Health,0f2d9593,True,Bank Transfer,946.26,2276fec6,Thermometer,5,3,Chicago,USA,IL,4409 Cedar St,55092,,2024-10-18 13:53:40,eb9d714b-ae96-4f71-b607-acea261497d7
Toys,b14087ea,False,Credit Card,944.19,cb52997e,Puzzle,8,4,Los Angeles,USA,NY,7894 Main St,71002,trending,2025-02-28 07:13:40,e52bedab-b10e-4078-93c3-11d5eefbddf1
Beauty,84851078,False,Bank Transfer,36.23,26b426b6,Perfume,2,3,Chicago,USA,AZ,2680 Oak St,18664,,2024-10-31 00:41:40,11e33c34-458e-4fdb-a51a-ac591ca749a5
Home & Kitchen,9eefe117,False,Bank Transfer,78.51,6a431eab,Toaster,5,5,Houston,USA,TX,8628 Oak St,79553,,2024-11-11 15:07:40,81aa6f0b-e8a3-42f8-83de-21c67b5fa6ee
Electronics,7a0a19b8,True,PayPal,172.89,e66a9758,Tablet,7,4,Phoenix,USA,TX,967 Oak St,69900,"trending,new",2024-11-13 23:49:40,6606f7ec-ae19-4f13-9473-2c0f6595b328
Health,fe94708a,False,Credit Card,345.42,4fe40e67,First Aid Kit,3,1,Chicago,USA,IL,9848 Cedar St,22527,,2024-07-20 15:38:40,d2fa7b58-2ae4-4254-8296-806040ced6c0
Sports,f161b7c9,True,Bank Transfer,692.92,4732af55,Yoga Mat,8,,Houston,USA,NY,1665 Cedar St,49359,limited,2025-03-06 22:29:40,eb6b12f1-5da4-48a4-934e-ea1782eb81f6
Health,4ffbffbf,False,PayPal,52.44,e54d9ff2,Pain Reliever,6,5,Phoenix,USA,CA,3842 Maple St,91958,"trending,sale",2024-12-02 20:44:40,d7d64874-bab4-4958-9633-51af2cae163a
Toys,6aa99456,False,PayPal,292.67,bef54d56,Puzzle,1,,Chicago,USA,AZ,7124 Oak St,92770,"trending,exclusive",2024-09-07 17:13:40,45f2f099-f1f6-491d-bc9f-2e00cd55f78f
Home & Kitchen,69e43da9,True,Cash,258.06,825817d9,Blender,3,,Houston,USA,AZ,6941 Oak St,95238,new,2024-05-01 09:13:40,e2d12592-33cf-4b3e-96bd-4e3a7d1b5cea
Toys,61e36673,True,PayPal,790.51,dfdc05b1,Action Figure,2,5,Chicago,USA,TX,7746 Cedar St,99921,"new,sale",2024-08-20 23:31:40,0b8d9562-5c68-4eb0-90a7-877538f8557c
Clothing,1f2df35b,True,Gift Card,508.88,fc48686c,Jeans,6,4,New York,USA,IL,3764 Main St,64375,"trending,exclusive",2025-02-07 19:31:40,21d680c9-7744-4636-a3ae-b655c63d2252
Beauty,69a9cd19,True,Cash,615.19,078c3c03,Face Cream,3,3,New York,USA,AZ,6373 Pine St,64117,new,2024-10-09 14:42:40,3760cf2c-2705-4d8a-8fd8-ce2709352639
Toys,11f7ad2c,False,Debit Card,816.87,3e658e5a,Doll,7,,Phoenix,USA,IL,4409 Maple St,13396,,2024-03-25 01:27:40,3239a96e-087e-4290-8fe7-60b37591e4a0
Clothing,a8321d6b,True,Credit Card,559.88,57c37293,T-shirt,2,2,Phoenix,USA,IL,8011 Pine St,23235,"limited,new,sale",2024-12-13 08:15:40,fed29e9f-3d9a-4a4e-a4f0-ebce82369271
Toys,df1c11d6,False,PayPal,883.92,b12d5d9d,Puzzle,2,2,Houston,USA,TX,7442 Maple St,28702,"limited,trending",2025-01-03 14:43:40,86e4aa14-64d2-4e94-b790-e7305ec15a60
Books,60e70f01,True,Debit Card,74.51,60b6b67f,Self-Help,3,1,Houston,USA,TX,4099 Cedar St,69314,"sale,exclusive,new",2024-05-18 11:43:40,7e2000ea-64c9-4892-a147-6981f0db0bd4
Clothing,68653961,False,Gift Card,336.84,a358fce4,Jacket,6,5,Houston,USA,AZ,5698 Oak St,64342,exclusive,2024-12-06 16:57:40,1c121c0a-3ee2-4982-bbca-b53d4a82803c
Sports,2d7bbe70,True,Credit Card,310.97,259f2f1e,Bicycle,5,,Los Angeles,USA,IL,276 Pine St,78470,,2025-02-08 17:25:40,31557c99-8742-4a6c-acde-f91013ed4893
Electronics,7ca6fa11,True,PayPal,103.95,068dfc8c,TV,3,1,Chicago,USA,NY,7889 Oak St,89471,"limited,new,trending",2024-04-26 13:09:40,13b0735e-5803-434d-b474-7222860b8e56
Beauty,3a769331,False,Bank Transfer,44.23,3aa8db56,Perfume,8,,Phoenix,USA,CA,7998 Pine St,88176,"exclusive,new",2025-01-31 07:29:40,96162209-6a35-4f1f-8ccd-5162d4c8e88c
Home & Kitchen,65efa07b,True,PayPal,838.09,7cd6d736,Knife Set,1,,New York,USA,TX,1073 Pine St,94950,,2024-12-12 04:35:40,45301cc2-0e8f-4502-9ebc-3c8d84c3336a
Books,c8c46f27,True,Gift Card,890.85,c8a526a2,Cookbook,3,,Houston,USA,IL,5236 Main St,83152,"trending,limited,exclusive",2024-08-11 14:37:40,58916157-0dc5-448e-bb77-70a35dc8ddf4
Toys,91128f36,False,Cash,354.54,11da5c0f,Action Figure,9,4,Los Angeles,USA,NY,6104 Oak St,82264,"limited,new",2025-03-09 14:50:40,4489cf0d-b2fe-4c85-8182-69b34835a577
Electronics,de3d91cc,True,Credit Card,246.77,a7f2055a,Laptop,9,4,New York,USA,IL,5319 Pine St,25792,"new,limited",2024-05-26 05:50:40,630fd8ff-bb42-47c1-b402-a26044b1a450
Automotive,9d48c253,False,Bank Transfer,223.5,574ba40a,Air Freshener,8,4,Los Angeles,USA,NY,3346 Oak St,71395,"exclusive,trending,new",2024-07-02 11:35:40,88963993-8f5f-4117-a8c6-aafbce5bc995
Sports,01e0f15b,True,Cash,379.49,26f3c47c,Dumbbells,7,5,Los Angeles,USA,CA,9769 Maple St,90733,limited,2025-02-14 13:28:40,e08eadd1-8b56-449f-ad57-f00d44c92d99
Books,549d47e2,False,Cash,800.12,eae0d699,Science Fiction,6,4,Phoenix,USA,IL,8305 Maple St,79968,"new,exclusive",2024-07-25 06:35:40,2c7b1c4a-6f6d-4776-b3fe-0591ff9cf927
Clothing,0ed686d6,False,Credit Card,235.45,be6b81b2,Jeans,7,2,Phoenix,USA,CA,1336 Cedar St,91348,"trending,new",2024-07-18 23:55:40,fd08d197-a47f-42fb-bca1-6d636513b300
Clothing,5ba6041f,False,Credit Card,226.73,9ae3c760,Hat,5,1,Phoenix,USA,NY,9190 Main St,66614,"exclusive,sale",2025-02-08 01:50:40,6d1ec4c2-4c94-4c88-b38b-302452e055b2
Grocery,1f98710e,False,PayPal,961.34,840bf5df,Frozen Meals,1,2,Los Angeles,USA,TX,6690 Main St,32635,"trending,limited",2025-01-01 20:41:40,39122463-a334-4fac-9429-9a30503bd17b
Sports,9e9f255d,True,Gift Card,651.61,183ec8be,Tennis Racket,5,,Phoenix,USA,AZ,7746 Pine St,56196,,2024-10-13 08:32:40,f714cf86-a42f-463a-9093-9c95029af54a
Sports,d3cfd342,False,Debit Card,593.13,69fbb3f4,Dumbbells,9,4,Phoenix,USA,TX,9409 Maple St,96237,"exclusive,limited",2024-06-09 03:22:40,d806051d-a604-4326-a131-d44bf769c244
Sports,9a27b1b6,False,Gift Card,346.57,e30fafea,Yoga Mat,4,3,Los Angeles,USA,AZ,9186 Maple St,19463,,2024-08-17 17:32:40,1a1d90a5-a160-4a61-b3ec-703c22aa4de6
Toys,71c1999c,False,Bank Transfer,454.39,ab6861a4,Board Game,1,,Chicago,USA,TX,4645 Oak St,82571,"sale,limited,exclusive",2024-08-12 00:29:40,8353c6e6-03be-4977-98eb-615b2b29489b
Clothing,c69e3b39,True,Credit Card,401.88,540fbbf2,T-shirt,7,3,Chicago,USA,NY,3981 Maple St,65400,"limited,exclusive,new",2024-06-17 04:39:40,4052098e-1dfb-417b-adcf-0787bc0dde13
Electronics,7141ecf9,True,Credit Card,95.15,0983ab33,Camera,6,3,Chicago,USA,IL,5968 Maple St,10742,"limited,sale,new",2024-08-17 15:42:40,ec1fe1f0-fe8f-49d2-8b41-53a4be8cb9a9
Clothing,8749bb01,True,PayPal,664.63,51ecb8e1,Hat,5,3,Houston,USA,NY,1600 Oak St,70407,"sale,new",2025-01-06 09:18:40,3214d678-9d3a-4542-9322-2a56d787a82f
Health,6b55626a,True,Cash,149.4,d809baaf,Bandages,6,1,Los Angeles,USA,CA,8508 Pine St,63155,limited,2024-12-21 07:58:40,2f36aa91-b798-4b3d-91bf-9c7afc80dc16
Clothing,b2d31e69,False,Bank Transfer,241.75,dae31d46,T-shirt,10,,New York,USA,CA,9624 Maple St,10267,trending,2024-10-13 14:05:40,d964875c-a613-49cd-af1d-174cdc6231a7
Home & Kitchen,2bfc97aa,False,PayPal,825.61,2c7ac2d4,Toaster,9,1,Houston,USA,NY,788 Cedar St,83493,"sale,trending",2024-08-31 12:09:40,149ec67d-4c7e-4939-806e-041fa8e87c4d
Electronics,86763d85,False,Bank Transfer,399.29,e53273b6,Camera,1,1,Los Angeles,USA,CA,776 Oak St,31140,,2024-12-30 15:16:40,5d2afab6-8526-404d-9f1b-e2b4d238766a
Toys,b38e4b2e,True,Credit Card,157.33,5b614da4,Board Game,4,3,Chicago,USA,AZ,9807 Cedar St,45245,"new,sale",2024-12-08 00:32:40,25c8cfa7-12a9-4706-b3c8-da93688a38d5
Home & Kitchen,e7d4ba08,True,PayPal,745.32,9fc26d94,Blender,7,4,Phoenix,USA,AZ,8244 Cedar St,13537,"exclusive,new,trending",2024-06-12 15:16:40,09422729-8e29-4636-89e9-ae73eb71316b
Home & Kitchen,50511f85,True,Cash,511.27,9329e96b,Plates,4,,Phoenix,USA,IL,9602 Oak St,92258,,2024-10-31 12:11:40,a3dfb23b-91b4-4a97-ba6c-6b826e682b99
Electronics,701ba895,True,Debit Card,353.75,01e638ef,Headphones,10,,Los Angeles,USA,TX,2621 Oak St,75187,"exclusive,sale,trending",2025-03-15 00:50:40,acab5732-80f0-4c23-838a-17ad7fedb489
Sports,ba27c9b7,True,Bank Transfer,507.37,15f3f53c,Running Shoes,2,5,Chicago,USA,NY,7961 Oak St,71116,"sale,new",2024-04-08 01:43:40,25540d17-ea87-46f0-a375-1c8ab3eb53be
Health,ba415d9d,True,Cash,634.43,181b9ec5,Bandages,5,4,Chicago,USA,NY,535 Main St,91031,trending,2024-10-25 10:03:40,ee32b24f-e537-4e3e-9c1a-0366a392a2a5
Automotive,51ab9e8f,False,Cash,38.07,11f17a70,Jump Starter,1,2,Los Angeles,USA,IL,1384 Pine St,99681,trending,2024-03-19 13:01:40,1f1ab0c2-fba6-46cb-ba3e-8456bfb7db75
Toys,a8082428,False,Credit Card,772.34,067879bb,Board Game,5,4,Los Angeles,USA,NY,9227 Main St,67670,"sale,exclusive,trending",2024-04-09 23:22:40,2a041d64-d580-4d38-83fa-a924226cba39
Toys,fec1f0ee,True,Bank Transfer,379.82,e0fe05d1,Doll,10,,Phoenix,USA,IL,6657 Oak St,88757,limited,2024-08-30 02:52:40,44b3ab5e-fa1a-42cf-b5d4-48a11fb46a4b
Beauty,290d5542,False,PayPal,400.38,08728e5f,Lipstick,5,3,Los Angeles,USA,TX,8023 Cedar St,11238,,2024-08-29 05:37:40,17e2cd34-cb91-4d06-a0b7-4aca3dd54526
Toys,bda1e359,False,Cash,876.03,9ccfaedf,Board Game,8,2,Houston,USA,AZ,9720 Oak St,44921,,2024-08-12 02:53:40,61a35aae-0868-47ad-9737-578295d8d41b
Sports,5a105a62,False,Credit Card,676.09,d9645564,Dumbbells,7,,Phoenix,USA,NY,6127 Oak St,87419,"trending,exclusive",2025-02-10 01:36:40,60410ce3-6ab5-4242-9888-67cb5ecef72c
Toys,0c7480a3,False,Bank Transfer,98.27,9e348afd,Board Game,6,,New York,USA,CA,3936 Pine St,56616,,2024-10-15 13:24:40,ff19ea66-0acf-41bc-a0de-ab6e69c8a075
Grocery,2781ff90,True,Bank Transfer,353.35,e3b0c9fb,Pasta,2,,New York,USA,NY,8967 Main St,19090,"exclusive,sale",2024-11-29 06:35:40,f182782e-480d-4d25-89fb-90988d58962a
Automotive,522d2c1f,False,PayPal,254.58,5828e1f8,Air Freshener,9,5,New York,USA,TX,3759 Maple St,59983,,2024-10-25 14:54:40,e005eeb6-b758-430a-90a9-f597334c2ff7
Beauty,bf7f80b4,False,Gift Card,910.69,47454a72,Perfume,7,,Houston,USA,IL,9632 Pine St,14857,"sale,new",2024-11-06 17:34:40,3577129e-c587-4766-a516-5b466b8ab0f6
Home & Kitchen,f51f0e0e,False,Credit Card,546.92,964bb342,Blender,3,4,New York,USA,AZ,359 Cedar St,75018,sale,2024-03-20 22:52:40,9bf2a333-bc24-4a95-bdf2-3c2a019a4450
Books,35a38188,True,PayPal,50.7,e33c13cf,History,1,,New York,USA,NY,4111 Main St,18596,trending,2024-06-28 11:54:40,ed85c41e-bb40-4bda-836d-9f4e0d0aee1f
Automotive,a2094f23,False,Gift Card,570.31,64c2d0c3,Jump Starter,10,1,Los Angeles,USA,IL,9925 Cedar St,85471,"new,exclusive,trending",2024-08-26 21:04:40,2a79b324-13af-43cf-9426-0f6b3c781805
Grocery,d7ccfe7c,True,Gift Card,846.61,322b3eaa,Cereal,3,,Phoenix,USA,TX,8171 Main St,97734,"limited,exclusive",2024-08-09 14:44:40,0afb24f0-e61d-4568-9a9f-63ad14c81521
Grocery,d2ed3937,False,Cash,364.23,c8863f3d,Cereal,9,1,New York,USA,NY,2093 Oak St,30648,exclusive,2024-09-07 22:20:40,de8237b4-8d0b-4c7f-9b36-a381bef34dfa
Grocery,100fe7f4,True,Credit Card,859.09,ce34ea96,Pasta,3,2,New York,USA,CA,5106 Maple St,95565,,2024-05-26 03:28:40,d7243089-16b6-4362-93c7-703b25d88f40
Clothing,b99248d5,False,PayPal,970.82,ebb1da2a,Hat,2,5,Houston,USA,TX,6362 Oak St,74418,"new,trending",2024-10-22 16:20:40,f753a06f-76aa-4adc-8013-99fefc061e12
Beauty,a0f4e18d,False,Cash,857.87,85079856,Perfume,3,2,Chicago,USA,TX,7857 Cedar St,27147,trending,2025-03-09 21:25:40,16333471-f42b-4a87-bf95-648179213055
Electronics,802bdd2f,False,Credit Card,210.68,26489d7f,Smart Watch,3,4,Phoenix,USA,TX,932 Pine St,27860,limited,2025-01-09 07:57:40,3ccddfbd-54e7-4dfe-b887-e96f1c0a5cbe
Grocery,80af674b,False,Credit Card,296.49,83caca9e,Canned Goods,6,5,New York,USA,TX,2503 Cedar St,53115,"exclusive,sale,limited",2024-03-26 14:03:40,8f973468-e4e3-4a00-b079-c3c110b2738b
Clothing,77eeba81,False,PayPal,134.97,2df12aab,Socks,6,5,Los Angeles,USA,CA,5916 Maple St,34570,"limited,new",2025-01-21 07:23:40,2fe7b5cc-a900-42ce-94bf-5ea52fd5f571
Grocery,fd194f11,False,Credit Card,165.73,cd9752c3,Cereal,7,4,Los Angeles,USA,CA,201 Pine St,24187,"new,limited",2024-07-10 20:35:40,1a3898f5-2da8-402a-9106-7f1671089c4f
Automotive,ddf35a6c,True,Cash,948.46,c8211bf0,Air Freshener,6,,Los Angeles,USA,TX,9615 Pine St,29716,"limited,exclusive,new",2024-07-31 22:41:40,801117b5-ae5e-4ab5-873a-fbab3ed56b9a
Grocery,0cf306cf,False,Bank Transfer,877.25,c5e30134,Coffee,9,5,Houston,USA,NY,6281 Main St,58947,"trending,sale,limited",2024-06-19 21:01:40,6719abcc-78e2-4d39-ac6a-624c8e482ed6
Books,b3bd12b6,True,Credit Card,147.74,3a2aead0,Fiction Novel,7,2,Houston,USA,CA,7425 Main St,66030,,2024-12-06 14:26:40,2d5174a1-22e9-458b-990c-a8d7fe9f6bbf
Clothing,650eb7f3,False,Gift Card,488.37,deb4b9ab,Jeans,4,1,Phoenix,USA,AZ,1430 Main St,12114,"exclusive,trending,sale",2024-07-08 02:41:40,c8c32212-3f7d-4e65-a580-053d540c0836
Sports,4363b998,False,Bank Transfer,653.74,ed487c4f,Tennis Racket,6,2,Los Angeles,USA,TX,176 Pine St,66633,"trending,new",2024-12-03 18:18:40,5760303e-b62c-4410-9bdc-e542ed9cec8a
Clothing,3d06c333,True,Bank Transfer,465.91,5d24bf67,Shoes,10,5,New York,USA,CA,3202 Main St,53582,,2024-03-25 03:12:40,c2d2f65e-1f3f-48f7-9908-4654f19bcda2
Books,0930bcb6,True,Credit Card,806.64,3f3a03bc,Cookbook,2,,Chicago,USA,AZ,4790 Main St,32704,"new,exclusive",2025-02-07 17:11:40,e0d1a9e4-d2f3-4652-9b3e-3e133157b8da
Health,ea07b41c,False,Cash,537.49,12abae35,Pain Reliever,1,,Phoenix,USA,AZ,6496 Maple St,35781,,2025-03-01 12:43:40,695aa732-2c8e-49d4-b3df-ef987c9d680e
Grocery,29b7f44c,True,Credit Card,319.33,d7cd9fd2,Pasta,6,,Los Angeles,USA,AZ,6326 Maple St,48249,,2025-03-10 08:54:40,f109e6e4-351b-4331-b119-989cdf033a47
Sports,28a0704e,False,Bank Transfer,919.13,d553a9d3,Yoga Mat,2,4,Chicago,USA,NY,7800 Pine St,26388,,2024-12-10 07:09:40,10f287f0-bbff-45ba-981c-fc1277af98c0
Grocery,35699178,True,Credit Card,240.51,6f9bb964,Canned Goods,5,,Los Angeles,USA,CA,5858 Main St,10079,"new,limited",2024-10-07 10:32:40,ee625755-84e2-426f-bd18-e9657468c16d
Grocery,04ba2844,True,PayPal,791.8,879c2eb4,Cereal,8,4,Chicago,USA,CA,7420 Cedar St,34220,,2024-04-05 11:08:40,d9e42333-005d-4d2b-ab6f-24da4f67a3c2
Grocery,eddb4a22,True,Gift Card,42.18,c76726ab,Canned Goods,7,,Houston,USA,TX,6193 Oak St,86129,sale,2024-06-04 09:54:40,2041e07a-04b9-4db4-8fde-b368070c803c
Home & Kitchen,15dd58c2,True,PayPal,245.66,946b7ac0,Plates,10,2,Houston,USA,TX,1452 Main St,49875,new,2024-09-21 03:38:40,2f9d2103-91f4-4bb7-87e2-58b1538a24dd
Toys,b99abd79,False,Bank Transfer,52.88,3a596b71,Puzzle,10,1,New York,USA,IL,5786 Cedar St,97822,"exclusive,new",2024-05-24 01:40:40,bf2abaae-4f57-4fa2-b693-a2e355481763
Health,e745a176,False,PayPal,646.5,8c1710e9,Bandages,7,4,Phoenix,USA,IL,1498 Cedar St,74777,limited,2024-11-21 12:21:40,e1ee1cb4-1238-4098-84e7-b2f9d65a3f78
Toys,52c54af8,True,Gift Card,424.65,99d0a7ab,Doll,3,4,Los Angeles,USA,NY,7798 Pine St,58459,,2024-04-14 20:50:40,38864fa5-cd4c-4531-bc9d-ce562e952f46
Grocery,7370099d,False,Gift Card,910.66,9bf3717a,Snacks,3,,Los Angeles,USA,NY,6197 Maple St,81271,,2024-12-23 19:49:40,61e3646c-a8b5-4ec1-847f-31cacf2f8043
Electronics,9f976c97,False,PayPal,484.32,8398624c,TV,4,,Los Angeles,USA,NY,6859 Main St,98674,exclusive,2024-11-16 04:45:40,c8d8affc-5c64-4f34-bb75-39d7fcc93c31
Sports,4bf4162f,True,Cash,758.77,4c5c1f9c,Dumbbells,3,1,Chicago,USA,CA,9624 Cedar St,59948,,2024-07-06 18:54:40,76b30fa4-7844-4325-bfe6-a81f7a9976d6
Sports,7fea5923,True,Debit Card,235.41,4b8b48de,Dumbbells,2,,Chicago,USA,IL,8794 Maple St,11063,"limited,trending,sale",2024-04-10 19:13:40,8f0bcf2d-d1ec-4e69-b9d5-ad61285f6aa2
Beauty,3a2755c3,True,Cash,627.91,46c81768,Hair Dryer,5,1,New York,USA,AZ,5176 Oak St,85462,,2024-06-21 20:48:40,b3f43276-3ee8-4714-92f9-1eda4e7ed2e0
Automotive,e757ff89,False,Debit Card,160.91,967891c1,Air Freshener,5,,Houston,USA,CA,5319 Oak St,35572,limited,2024-12-09 06:47:40,ed89bdbf-9ed3-4549-a613-865c2f2dc099
Electronics,f54f8925,True,Gift Card,361.05,259f34c1,Laptop,4,,Los Angeles,USA,IL,3319 Cedar St,27662,sale,2024-06-05 18:28:40,83d149e3-e931-49d9-ae94-f59d9ab6b961
Books,15c173ac,True,Debit Card,200.01,44d68879,Self-Help,10,1,Houston,USA,NY,1240 Cedar St,76684,"trending,exclusive",2025-03-12 17:31:40,983d9684-0a8a-44cd-8347-5c0a97736bb9
Automotive,3268a390,True,Cash,946.67,0652a299,Tire Gauge,7,2,Los Angeles,USA,CA,2436 Cedar St,95753,trending,2024-04-17 11:24:40,3855a905-40bd-4ec4-9a10-4552d7520617
Beauty,63c51ac5,True,PayPal,557.7,c4701385,Nail Polish,4,,Los Angeles,USA,AZ,1711 Pine St,90872,limited,2024-07-20 12:14:40,d534bfae-49f6-4dd4-95b1-0e8f74eba496
Beauty,bc9ba1ce,False,Cash,54.83,e3c30064,Nail Polish,1,4,Phoenix,USA,CA,7038 Main St,20195,"new,sale,exclusive",2024-03-29 21:24:40,5410f09f-c23e-421d-adb6-fa0df2af295b
Grocery,29736b25,False,PayPal,553.6,4b38cb6b,Pasta,2,,Phoenix,USA,CA,7373 Oak St,81875,limited,2024-09-03 05:34:40,5af0a1b3-419d-4fd4-ba2a-65fbd7fa7f75
Beauty,56cbed71,True,Gift Card,84.28,60596040,Nail Polish,5,1,Houston,USA,CA,8712 Maple St,79563,"trending,new",2024-04-28 07:28:40,17ba65fa-544d-45af-a54a-599685574e0c
Books,46c739d1,False,Bank Transfer,767.91,6a6402d3,Biography,4,,New York,USA,NY,6422 Cedar St,80047,"trending,new,exclusive",2024-11-04 16:50:40,2643dc57-f107-4e46-8d93-cfa6b5c8d605
Grocery,a6a8f560,False,PayPal,117.71,f0716fa4,Coffee,10,2,Phoenix,USA,IL,9987 Pine St,27638,sale,2024-06-13 03:45:40,a4a88eaf-bd5a-4ffc-a1d4-5c6c5565d02c
Automotive,cf1c5a18,True,PayPal,920.16,c280445c,Car Wax,6,,Phoenix,USA,NY,2873 Pine St,80804,"new,sale,limited",2024-09-19 08:50:40,e4f22567-1a8d-4f2b-a245-4e47636e6cac
Beauty,31ed126e,False,Gift Card,687.13,0f828d1e,Lipstick,5,,New York,USA,NY,8726 Oak St,94748,"exclusive,trending",2024-03-27 15:07:40,75d24144-fc15-461b-83e8-7eadbf168f12
Home & Kitchen,8c6e7485,False,Bank Transfer,338.1,b3b7f5bf,Blender,2,4,Houston,USA,IL,8086 Cedar St,59646,trending,2024-10-01 05:02:40,6568cbf2-6040-49c9-8b84-97325d52d75f
Toys,86e21421,False,Debit Card,200.7,544d7634,Building Blocks,4,2,Los Angeles,USA,NY,1398 Maple St,63274,,2025-02-28 13:22:40,8f6c04b5-f971-4497-ba40-d958d950275d
Automotive,26e57acf,False,Cash,990.2,26032189,Car Wax,9,,Los Angeles,USA,IL,9641 Maple St,29054,,2025-02-02 17:37:40,71758591-7420-4d16-a488-950bb7bdd999
Automotive,04aa69cf,True,PayPal,834.68,1102ce0c,Floor Mats,7,,Chicago,USA,CA,8596 Main St,29250,,2024-07-31 03:25:40,0cb80d07-4a02-4e95-ab4e-8e99a5f8082c
Books,9e414ce7,True,Cash,89.65,826f2365,Science Fiction,2,,Chicago,USA,CA,4353 Cedar St,10132,"new,exclusive",2024-04-24 15:57:40,266894a6-894d-433e-9230-0e40f57e686e
Automotive,4ee33246,True,Credit Card,366.92,7db58545,Tire Gauge,9,1,New York,USA,NY,6239 Oak St,56967,"sale,trending,exclusive",2024-04-08 10:56:40,5ab9155b-866d-4335-914c-b8eddf14ab62
Beauty,49cc7329,True,Credit Card,816.33,9e70bb20,Lipstick,8,5,Houston,USA,TX,6347 Cedar St,42958,"trending,new",2024-06-03 08:53:40,ed3314e0-9284-4b71-921a-d9e073c61379
Sports,a86eca37,False,PayPal,382.44,c8641851,Dumbbells,2,3,New York,USA,NY,7217 Pine St,13654,"trending,exclusive,new",2025-03-08 20:05:40,59d0a039-8ae2-484b-8d42-734b60e8bdf7
Automotive,97a2c3df,True,Cash,333.06,ef26d6f8,Tire Gauge,1,2,Chicago,USA,CA,5512 Main St,67254,"limited,trending",2024-08-23 01:23:40,7a60efcd-2a5e-4bff-a89d-09bd618991f8
Books,5b28f31c,False,Bank Transfer,677.33,ecf7ba83,Biography,9,4,New York,USA,IL,1740 Pine St,43586,"exclusive,sale,trending",2024-03-25 13:46:40,f935b8fb-6085-46fa-af63-6fbc774cd59b
Automotive,be01bcb1,False,PayPal,615.47,cd5f2171,Air Freshener,2,2,Los Angeles,USA,CA,7600 Oak St,90051,"limited,new",2024-09-13 20:01:40,7ca67f86-6374-4090-bbe8-4553fd39a08e
Health,c7ef8e72,False,Credit Card,398.76,52801fb2,First Aid Kit,8,1,Los Angeles,USA,IL,5991 Pine St,67692,"exclusive,sale",2024-09-26 01:05:40,e7c76c18-a1ef-4f06-885e-f99b99e1956a
Automotive,9089b8d8,True,Bank Transfer,367.03,bca65981,Air Freshener,1,3,Chicago,USA,IL,180 Cedar St,93336,,2024-05-28 18:38:40,6a9a216e-62f4-47f1-ac35-3d29ab184225
Sports,5545acc8,False,Credit Card,950.24,6eb0f16f,Bicycle,10,5,Chicago,USA,TX,2637 Cedar St,58695,"new,sale",2024-08-30 18:25:40,e23e6fa7-b6f5-431f-93b0-1c8e194bb88e
Clothing,1a6aff3c,True,Cash,126.58,4640a834,Hat,5,4,Los Angeles,USA,IL,7511 Pine St,13573,,2024-10-09 19:09:40,53eed79b-6d34-421b-ad7d-edca0280944e
Health,3c51d322,True,PayPal,205.08,06b618af,Bandages,6,5,Chicago,USA,NY,5832 Maple St,93005,"sale,trending",2024-09-28 10:28:40,7c83decb-2c4a-44c2-925f-1786e60031b5
Electronics,e7c08184,True,PayPal,831.0,37423a0e,Laptop,4,1,Los Angeles,USA,IL,5775 Main St,38884,"new,sale",2025-01-07 01:14:40,2249dfe9-5005-4515-bb8e-9470dbbde09e
Electronics,c6f2f735,False,Gift Card,226.93,e2c375d1,Camera,3,4,New York,USA,CA,2096 Pine St,99077,"exclusive,sale,trending",2024-12-04 11:03:40,c5f6f450-d366-4128-bdda-c29e13642222
Toys,363f1c80,True,Bank Transfer,448.48,1645389a,Puzzle,7,5,Chicago,USA,NY,8487 Cedar St,79100,"trending,new,limited",2025-02-18 22:38:40,683c5de3-fd9c-4c09-a424-e34988ebfa0c
